Order Date,Region,Category,Sub-Category,Customer Name,Sales,Profit,Discount,YearMonth,Profit Margin
2015-01-27,West,Furniture,Chairs,Sean Christensen,2803.92,0.0,0.2,2015-01,0.0
2016-09-26,Central,Office Supplies,Binders,Matt Hagelstein,6.816,-11.5872,0.8,2016-09,-1.7
2015-10-18,West,Technology,Phones,John Castell,249.584,15.599,0.2,2015-10,0.0625
2015-10-18,West,Office Supplies,Paper,John Castell,17.94,8.7906,0.0,2015-10,0.48999999999999994
2015-10-18,West,Furniture,Furnishings,John Castell,10.11,3.2352,0.0,2015-10,0.32
2014-10-27,South,Office Supplies,Paper,Ross DeVincentis,10.368,3.6288,0.2,2014-10,0.35
2014-10-27,South,Office Supplies,Paper,Ross DeVincentis,11.952,4.0338,0.2,2014-10,0.3375
2017-10-02,Central,Office Supplies,Appliances,Steve Chapman,15.224,-38.8212,0.8,2017-10,-2.55
2017-10-02,Central,Office Supplies,Appliances,Steve Chapman,21.984,-56.0592,0.8,2017-10,-2.55
2014-07-23,West,Technology,Phones,Nick Crebassa,604.752,60.4752,0.2,2014-07,0.1
2014-07-23,West,Office Supplies,Supplies,Nick Crebassa,40.7,11.803,0.0,2014-07,0.29
2014-07-23,West,Technology,Phones,Nick Crebassa,302.376,37.797,0.2,2014-07,0.125
2014-07-23,West,Technology,Accessories,Nick Crebassa,45.0,4.95,0.0,2014-07,0.11
2014-09-12,East,Furniture,Chairs,Luke Weiss,3785.292,420.588,0.1,2014-09,0.11111111111111112
2016-09-15,West,Office Supplies,Art,Angele Hood,35.4,13.452,0.0,2016-09,0.38
2014-11-27,East,Furniture,Furnishings,Jack O'Briant,199.9,39.98,0.0,2014-11,0.19999999999999998
2014-05-11,Central,Furniture,Chairs,Victoria Wilson,1212.96,-69.312,0.3,2014-05,-0.05714285714285714
2015-08-28,Central,Technology,Phones,Ben Peterman,1099.96,82.497,0.2,2015-08,0.075
2015-08-28,Central,Furniture,Tables,Ben Peterman,103.481,-16.2613,0.3,2015-08,-0.15714285714285714
2015-06-19,East,Office Supplies,Labels,Paul Prost,5.904,1.9926,0.2,2015-06,0.33749999999999997
2015-08-17,West,Technology,Accessories,Steven Cartwright,30.08,-5.264,0.2,2015-08,-0.17500000000000002
2015-08-17,West,Office Supplies,Paper,Steven Cartwright,36.288,12.7008,0.2,2015-08,0.35000000000000003
2015-08-17,West,Office Supplies,Art,Steven Cartwright,10.272,1.1556,0.2,2015-08,0.11249999999999999
2015-08-17,West,Technology,Accessories,Steven Cartwright,252.8,-31.6,0.2,2015-08,-0.125
2015-09-25,East,Office Supplies,Binders,Bryan Mills,2.946,-2.0622,0.7,2015-09,-0.6999999999999998
2017-05-26,West,Office Supplies,Paper,Carlos Daly,12.96,6.2208,0.0,2017-05,0.4799999999999999
2017-07-31,East,Technology,Phones,Greg Matthias,285.576,-57.1152,0.4,2017-07,-0.19999999999999998
2014-10-12,Central,Office Supplies,Supplies,Barry Pond,22.24,2.502,0.2,2014-10,0.1125
2014-05-25,East,Office Supplies,Paper,Barry Weirich,14.62,6.7252,0.0,2014-05,0.46
2014-12-29,East,Office Supplies,Appliances,Ricardo Emerson,48.36,6.045,0.2,2014-12,0.125
2017-04-07,South,Office Supplies,Art,Hallie Redmond,16.256,1.2192,0.2,2017-04,0.075
2017-04-07,South,Technology,Phones,Hallie Redmond,219.184,19.1786,0.2,2017-04,0.0875
2015-03-01,Central,Technology,Phones,Tracy Poddar,95.84,34.742,0.2,2015-03,0.36249999999999993
2015-05-29,Central,Office Supplies,Labels,Karl Braun,12.39,5.6994,0.0,2015-05,0.45999999999999996
2016-09-22,Central,Office Supplies,Paper,Anna Chung,35.88,16.146,0.0,2016-09,0.45
2017-05-27,Central,Furniture,Furnishings,Duane Noonan,477.3,138.417,0.0,2017-05,0.29
2016-09-17,West,Office Supplies,Labels,Chuck Clark,12.32,5.9136,0.0,2016-09,0.48
2014-09-08,West,Office Supplies,Binders,Toby Swindell,8.608,3.0128,0.2,2014-09,0.35
2017-06-03,West,Office Supplies,Storage,Meg O'Connel,136.26,5.4504,0.0,2017-06,0.04
2015-09-28,West,Office Supplies,Appliances,Roy Phan,186.15,55.845,0.0,2015-09,0.3
2015-09-28,West,Office Supplies,Binders,Roy Phan,81.792,26.5824,0.2,2015-09,0.325
2015-09-28,West,Office Supplies,Supplies,Roy Phan,47.19,13.6851,0.0,2015-09,0.29000000000000004
2015-09-28,West,Technology,Phones,Roy Phan,36.784,-8.2764,0.2,2015-09,-0.22500000000000003
2016-06-16,South,Technology,Machines,James Lanier,91.475,-1.8295,0.5,2016-06,-0.02
2017-05-27,South,Technology,Accessories,Bart Watters,27.192,0.3399,0.2,2017-05,0.012499999999999999
2017-05-27,South,Office Supplies,Binders,Bart Watters,12.06,-10.05,0.7,2017-05,-0.8333333333333334
2014-10-09,West,Office Supplies,Art,Shirley Jackson,144.6,41.934,0.0,2014-10,0.29
2014-10-09,West,Technology,Phones,Shirley Jackson,15.992,-2.9985,0.2,2014-10,-0.18749999999999997
2014-11-17,East,Office Supplies,Paper,Frank Gastineau,34.44,17.22,0.0,2014-11,0.5
2014-10-19,West,Technology,Phones,Eugene Hildebrand,321.552,20.097,0.2,2014-10,0.0625
2017-11-25,South,Furniture,Chairs,Brendan Sweed,701.96,168.4704,0.0,2017-11,0.24
2014-02-27,East,Office Supplies,Art,Joy Smith,19.456,3.4048,0.2,2014-02,0.175
2014-12-21,East,Office Supplies,Labels,John Castell,17.28,7.9488,0.0,2014-12,0.45999999999999996
2016-11-19,West,Furniture,Furnishings,Janet Molinari,31.96,1.598,0.0,2016-11,0.05
2017-11-05,East,Office Supplies,Binders,Christina DeMoss,164.688,55.5822,0.2,2017-11,0.3375
2017-11-05,East,Furniture,Tables,Christina DeMoss,166.5,-66.6,0.4,2017-11,-0.39999999999999997
2017-11-05,East,Office Supplies,Paper,Christina DeMoss,12.96,6.2208,0.0,2017-11,0.4799999999999999
2017-11-05,East,Office Supplies,Paper,Christina DeMoss,110.96,53.2608,0.0,2017-11,0.48000000000000004
2017-11-05,East,Technology,Phones,Christina DeMoss,99.98,3.9992,0.0,2017-11,0.04
2017-11-05,East,Office Supplies,Binders,Christina DeMoss,11.424,3.7128,0.2,2017-11,0.325
2017-11-05,East,Furniture,Chairs,Christina DeMoss,128.124,24.2012,0.1,2017-11,0.18888888888888888
2017-11-05,East,Furniture,Furnishings,Christina DeMoss,101.4,38.532,0.0,2017-11,0.37999999999999995
2015-05-31,Central,Office Supplies,Labels,Janet Molinari,5.904,1.9926,0.2,2015-05,0.33749999999999997
2015-05-31,Central,Office Supplies,Paper,Janet Molinari,173.488,54.215,0.2,2015-05,0.3125
2015-05-31,Central,Furniture,Furnishings,Janet Molinari,51.56,-61.872,0.6,2015-05,-1.2
2015-05-31,Central,Office Supplies,Binders,Janet Molinari,3.564,-6.237,0.8,2015-05,-1.75
2014-09-07,Central,Office Supplies,Fasteners,Shahid Shariari,13.16,4.1125,0.2,2014-09,0.3125
2014-09-07,Central,Office Supplies,Binders,Shahid Shariari,3.828,-6.5076,0.8,2014-09,-1.7000000000000002
2014-09-07,Central,Office Supplies,Binders,Shahid Shariari,304.99,-533.7325,0.8,2014-09,-1.7499999999999998
2017-11-06,Central,Office Supplies,Storage,Harry Greene,18.16,1.816,0.2,2017-11,0.1
2015-06-20,East,Technology,Accessories,Becky Castell,319.984,91.9954,0.2,2015-06,0.28750000000000003
2014-07-22,West,Office Supplies,Art,Alejandro Ballentine,19.68,6.4944,0.0,2014-07,0.33
2016-12-02,Central,Furniture,Bookcases,Muhammed Yedwab,781.864,-137.976,0.32,2016-12,-0.1764705882352941
2016-12-02,Central,Office Supplies,Paper,Muhammed Yedwab,30.816,9.63,0.2,2016-12,0.31250000000000006
2017-10-12,East,Furniture,Tables,Natalie Fritzler,673.344,-76.9536,0.3,2017-10,-0.11428571428571427
2017-12-11,East,Office Supplies,Fasteners,Nona Balk,6.54,2.1582,0.0,2017-12,0.32999999999999996
2015-10-01,West,Technology,Phones,Eric Murdock,572.8,50.12,0.2,2015-10,0.08750000000000001
2016-08-05,South,Office Supplies,Art,Maureen Fritzler,197.05,59.115,0.0,2016-08,0.3
2017-01-03,West,Office Supplies,Binders,Christopher Martinez,2022.272,682.5168,0.2,2017-01,0.3375
2017-01-03,West,Office Supplies,Art,Christopher Martinez,9.12,3.1008,0.0,2017-01,0.34
2017-11-07,Central,Office Supplies,Binders,Erin Creighton,38.16,19.08,0.0,2017-11,0.5
2016-01-03,Central,Furniture,Tables,Bill Overfelt,1592.85,350.427,0.0,2016-01,0.22000000000000003
2016-01-03,Central,Office Supplies,Binders,Bill Overfelt,11.88,5.346,0.0,2016-01,0.44999999999999996
2016-05-12,West,Technology,Accessories,Vivian Mathis,120.0,46.8,0.0,2016-05,0.38999999999999996
2016-05-12,West,Office Supplies,Appliances,Vivian Mathis,8.67,2.3409,0.0,2016-05,0.27
2017-11-05,Central,Office Supplies,Paper,Adam Bellavance,4.41,2.0286,0.0,2017-11,0.45999999999999996
2017-11-05,Central,Office Supplies,Paper,Adam Bellavance,167.94,82.2906,0.0,2017-11,0.49
2017-11-05,Central,Office Supplies,Paper,Adam Bellavance,67.8,31.188,0.0,2017-11,0.46
2016-05-26,Central,Furniture,Furnishings,Chris McAfee,26.94,11.3148,0.0,2016-05,0.42
2015-11-20,West,Furniture,Furnishings,Kelly Williams,32.04,8.01,0.0,2015-11,0.25
2016-04-22,East,Office Supplies,Art,Michael Moore,32.13,8.3538,0.0,2016-04,0.25999999999999995
2016-04-22,East,Office Supplies,Art,Michael Moore,2.88,0.8064,0.0,2016-04,0.28
2016-10-14,East,Technology,Phones,Pauline Webber,1091.93,272.9825,0.0,2016-10,0.25
2016-10-14,East,Office Supplies,Paper,Pauline Webber,111.96,54.8604,0.0,2016-10,0.49
2014-04-05,Central,Office Supplies,Art,Ruben Dartt,26.7,7.476,0.0,2014-04,0.28
2014-04-05,Central,Office Supplies,Binders,Ruben Dartt,40.2,18.09,0.0,2014-04,0.44999999999999996
2014-04-05,Central,Office Supplies,Art,Ruben Dartt,13.89,4.5837,0.0,2014-04,0.33
2014-04-05,Central,Office Supplies,Storage,Ruben Dartt,689.82,20.6946,0.0,2014-04,0.03
2016-08-06,East,Office Supplies,Art,Liz MacKendrick,38.34,15.7194,0.0,2016-08,0.41
2014-12-14,Central,Office Supplies,Binders,Cari Sayre,9.264,-13.896,0.8,2014-12,-1.5000000000000002
2017-05-30,Central,Furniture,Bookcases,Kean Thornton,204.6664,-6.0196,0.32,2017-05,-0.02941176470588235
2016-10-14,Central,Technology,Accessories,Bobby Elias,1649.75,544.4175,0.0,2016-10,0.33
2014-03-14,South,Office Supplies,Paper,Neil Französisch,91.056,31.8696,0.2,2014-03,0.35
2014-02-17,Central,Office Supplies,Art,Delfina Latchford,54.208,8.8088,0.2,2014-02,0.1625
2015-08-24,East,Technology,Phones,Maurice Satty,26.982,4.0473,0.4,2015-08,0.15
2015-08-24,East,Office Supplies,Labels,Maurice Satty,6.912,2.5056,0.2,2015-08,0.3625
2015-08-24,East,Office Supplies,Storage,Maurice Satty,435.504,48.9942,0.2,2015-08,0.11249999999999999
2017-05-08,West,Office Supplies,Appliances,Michelle Moray,81.08,22.7024,0.0,2017-05,0.28
2016-02-04,West,Office Supplies,Storage,Jennifer Braxton,93.02,3.7208,0.0,2016-02,0.04
2014-12-19,Central,Technology,Phones,Speros Goranitis,323.976,36.4473,0.2,2014-12,0.11249999999999999
2014-12-19,Central,Office Supplies,Paper,Speros Goranitis,15.552,5.4432,0.2,2014-12,0.35000000000000003
2014-12-19,Central,Office Supplies,Storage,Speros Goranitis,32.592,-7.7406,0.2,2014-12,-0.2375
2017-12-05,West,Office Supplies,Binders,Patrick Bzostek,83.92,29.372,0.2,2017-12,0.35
2017-12-05,West,Furniture,Furnishings,Patrick Bzostek,199.9,39.98,0.0,2017-12,0.19999999999999998
2017-12-05,West,Technology,Phones,Patrick Bzostek,31.176,-7.0146,0.2,2017-12,-0.225
2017-12-05,West,Office Supplies,Binders,Patrick Bzostek,172.752,60.4632,0.2,2017-12,0.35
2017-12-05,West,Office Supplies,Binders,Patrick Bzostek,9.296,3.0212,0.2,2017-12,0.325
2017-03-24,Central,Office Supplies,Storage,Ann Chong,12.768,0.9576,0.2,2017-03,0.075
2017-07-08,West,Office Supplies,Paper,Mathew Reese,52.76,24.2696,0.0,2017-07,0.46
2017-10-26,Central,Office Supplies,Storage,Benjamin Farhat,55.616,5.5616,0.2,2017-10,0.1
2016-10-27,East,Furniture,Chairs,Ben Wallace,427.644,80.7772,0.1,2016-10,0.18888888888888888
2016-10-27,East,Office Supplies,Fasteners,Ben Wallace,40.67,12.6077,0.0,2016-10,0.31
2016-10-27,East,Office Supplies,Storage,Ben Wallace,33.48,1.3392,0.0,2016-10,0.04
2016-10-27,East,Office Supplies,Binders,Ben Wallace,9.728,3.2832,0.2,2016-10,0.3375
2017-06-12,Central,Furniture,Furnishings,Troy Staebel,8.856,-6.8634,0.6,2017-06,-0.775
2016-09-25,West,Furniture,Bookcases,Aaron Smayling,477.666,84.294,0.15,2016-09,0.1764705882352941
2017-09-07,East,Office Supplies,Paper,Allen Armold,16.9,7.774,0.0,2017-09,0.46
2017-09-07,East,Office Supplies,Paper,Allen Armold,39.96,18.7812,0.0,2017-09,0.47
2015-05-11,West,Furniture,Chairs,Paul Stevenson,191.968,16.7972,0.2,2015-05,0.08750000000000001
2015-08-06,Central,Office Supplies,Labels,Rachel Payne,35.52,13.32,0.2,2015-08,0.375
2015-08-06,Central,Office Supplies,Binders,Rachel Payne,6.23,-9.6565,0.8,2015-08,-1.5499999999999998
2015-08-06,Central,Office Supplies,Paper,Rachel Payne,56.704,19.1376,0.2,2015-08,0.33749999999999997
2015-08-06,Central,Furniture,Bookcases,Rachel Payne,369.1992,-114.0174,0.32,2015-08,-0.30882352941176466
2014-10-29,Central,Technology,Accessories,Noah Childs,1.98,0.891,0.0,2014-10,0.45
2014-10-29,Central,Office Supplies,Paper,Noah Childs,75.88,35.6636,0.0,2014-10,0.4700000000000001
2016-06-18,East,Office Supplies,Paper,Stewart Carmichael,6.848,2.14,0.2,2016-06,0.3125
2016-06-18,East,Office Supplies,Binders,Stewart Carmichael,4.626,-3.855,0.7,2016-06,-0.8333333333333333
2016-06-18,East,Office Supplies,Appliances,Stewart Carmichael,453.6,90.72,0.2,2016-06,0.19999999999999998
2015-05-03,West,Office Supplies,Binders,Nicole Fjeld,13.848,5.193,0.2,2015-05,0.37499999999999994
2015-11-10,East,Office Supplies,Storage,Sam Craven,577.584,43.3188,0.2,2015-11,0.07500000000000001
2015-05-30,South,Technology,Accessories,Brendan Dodson,151.96,36.4704,0.0,2015-05,0.23999999999999996
2016-09-22,West,Furniture,Furnishings,Suzanne McNair,68.432,8.554,0.2,2016-09,0.125
2015-11-28,East,Furniture,Furnishings,Eugene Barchas,71.12,9.779,0.2,2015-11,0.13749999999999998
2015-11-28,East,Office Supplies,Fasteners,Eugene Barchas,3.008,0.564,0.2,2015-11,0.18749999999999997
2015-12-03,East,Office Supplies,Paper,Harold Pawlan,184.66,84.9436,0.0,2015-12,0.46
2014-10-17,Central,Furniture,Furnishings,Evan Bailliet,5.312,-1.5936,0.6,2014-10,-0.3
2016-05-03,East,Technology,Accessories,Susan MacKendrick,132.52,34.7865,0.2,2016-05,0.26249999999999996
2016-05-03,East,Office Supplies,Storage,Susan MacKendrick,195.64,-44.019,0.2,2016-05,-0.225
2016-05-03,East,Furniture,Furnishings,Susan MacKendrick,51.968,10.3936,0.2,2016-05,0.19999999999999998
2016-05-03,East,Technology,Accessories,Susan MacKendrick,431.976,-75.5958,0.2,2016-05,-0.175
2016-05-03,East,Technology,Machines,Susan MacKendrick,224.937,-164.9538,0.7,2016-05,-0.7333333333333333
2016-05-03,East,Office Supplies,Labels,Susan MacKendrick,6.0,2.1,0.2,2016-05,0.35000000000000003
2015-06-01,West,Office Supplies,Paper,Catherine Glotzbach,11.76,5.7624,0.0,2015-06,0.49000000000000005
2014-03-31,South,Furniture,Chairs,Trudy Glocke,1125.488,98.4802,0.2,2014-03,0.0875
2014-03-31,South,Office Supplies,Binders,Trudy Glocke,12.645,-10.116,0.7,2014-03,-0.8
2014-03-31,South,Office Supplies,Art,Trudy Glocke,4.032,1.0584,0.2,2014-03,0.2625
2017-07-05,Central,Technology,Phones,Damala Kotsonis,79.96,22.3888,0.0,2017-07,0.28
2015-09-24,East,Office Supplies,Binders,Maria Bertelson,6.732,-4.488,0.7,2015-09,-0.6666666666666667
2015-09-24,East,Office Supplies,Storage,Maria Bertelson,33.568,1.6784,0.2,2015-09,0.05
2015-09-24,East,Office Supplies,Envelopes,Maria Bertelson,15.84,5.544,0.2,2015-09,0.35
2015-09-24,East,Office Supplies,Labels,Maria Bertelson,24.424,7.9378,0.2,2015-09,0.325
2015-09-24,East,Office Supplies,Art,Maria Bertelson,17.12,1.926,0.2,2015-09,0.11249999999999999
2015-08-13,West,Furniture,Furnishings,Sandra Flanagan,31.56,10.4148,0.0,2015-08,0.33
2015-05-26,Central,Furniture,Chairs,Pamela Stobb,105.686,-28.6862,0.3,2015-05,-0.2714285714285714
2015-05-26,Central,Technology,Machines,Pamela Stobb,399.54,-79.908,0.4,2015-05,-0.19999999999999998
2015-05-26,Central,Furniture,Chairs,Pamela Stobb,104.93,-4.497,0.3,2015-05,-0.04285714285714285
2017-09-14,East,Technology,Phones,Roger Barcio,1079.85,323.955,0.0,2017-09,0.3
2017-09-14,East,Office Supplies,Storage,Roger Barcio,70.98,3.549,0.0,2017-09,0.049999999999999996
2017-09-14,East,Office Supplies,Art,Roger Barcio,29.95,8.6855,0.0,2017-09,0.29
2017-09-14,East,Furniture,Chairs,Roger Barcio,589.41,-6.549,0.1,2017-09,-0.011111111111111112
2016-06-07,East,Office Supplies,Fasteners,Roy Skaria,9.648,3.4974,0.2,2016-06,0.3625
2017-06-25,East,Furniture,Bookcases,Sarah Brown,400.784,-5.0098,0.2,2017-06,-0.0125
2017-08-26,Central,Office Supplies,Storage,Heather Jas,53.72,13.9672,0.0,2017-08,0.26
2016-08-26,South,Office Supplies,Paper,Stuart Van,31.008,11.2404,0.2,2016-08,0.3625
2016-11-18,West,Office Supplies,Binders,Bobby Elias,61.12,22.156,0.2,2016-11,0.3625
2017-04-17,Central,Office Supplies,Storage,Brendan Murry,195.136,-43.9056,0.2,2017-04,-0.225
2017-07-23,Central,Office Supplies,Art,Annie Zypern,121.536,15.192,0.2,2017-07,0.125
2014-05-11,Central,Office Supplies,Paper,Harold Dahlen,17.472,5.6784,0.2,2014-05,0.32499999999999996
2014-05-11,Central,Office Supplies,Binders,Harold Dahlen,104.58,-172.557,0.8,2014-05,-1.65
2016-07-28,Central,Furniture,Furnishings,Barry Franz,24.7,-9.88,0.6,2016-07,-0.4
2016-07-28,Central,Furniture,Furnishings,Barry Franz,302.72,-378.4,0.6,2016-07,-1.2499999999999998
2017-09-14,East,Office Supplies,Paper,Henia Zydlo,8.56,3.852,0.0,2017-09,0.44999999999999996
2017-09-14,East,Office Supplies,Paper,Henia Zydlo,11.56,5.6644,0.0,2017-09,0.48999999999999994
2017-01-24,West,Office Supplies,Appliances,Keith Dawkins,25.86,6.7236,0.0,2017-01,0.26
2017-01-24,West,Office Supplies,Binders,Keith Dawkins,276.784,89.9548,0.2,2017-01,0.325
2017-01-24,West,Technology,Phones,Keith Dawkins,110.352,8.2764,0.2,2017-01,0.075
2015-09-19,West,Furniture,Furnishings,Frank Carlisle,60.84,19.4688,0.0,2015-09,0.32
2015-04-14,West,Office Supplies,Appliances,Theone Pippenger,35.208,2.6406,0.2,2015-04,0.07500000000000001
2017-05-08,Central,Office Supplies,Paper,Ed Braxton,41.472,14.5152,0.2,2017-05,0.35
2016-09-04,South,Office Supplies,Paper,Jeremy Pistek,239.5,114.96,0.0,2016-09,0.48
2014-05-19,South,Office Supplies,Supplies,Tamara Dahlen,34.2,9.234,0.0,2014-05,0.26999999999999996
2016-06-17,East,Furniture,Tables,Denise Monton,376.866,-213.5574,0.4,2016-06,-0.5666666666666667
2015-11-02,South,Office Supplies,Appliances,Emily Grady,197.72,55.3616,0.0,2015-11,0.28
2017-11-04,East,Technology,Accessories,Henry Goldwyn,70.72,-6.188,0.2,2017-11,-0.0875
2017-11-04,East,Office Supplies,Storage,Henry Goldwyn,194.352,-43.7292,0.2,2017-11,-0.22499999999999998
2017-12-05,East,Office Supplies,Paper,Bart Folk,21.6,9.936,0.0,2017-12,0.45999999999999996
2017-12-05,East,Office Supplies,Labels,Bart Folk,11.07,5.2029,0.0,2017-12,0.47
2016-05-16,West,Furniture,Furnishings,Sanjit Chand,282.84,19.7988,0.0,2016-05,0.07
2016-05-16,West,Office Supplies,Labels,Sanjit Chand,27.72,13.3056,0.0,2016-05,0.48000000000000004
2017-10-24,South,Office Supplies,Fasteners,Carlos Soltero,11.68,5.256,0.0,2017-10,0.45
2016-09-18,West,Technology,Phones,Bill Donatelli,239.984,23.9984,0.2,2016-09,0.09999999999999999
2014-11-11,West,Office Supplies,Appliances,Mary Zewe,22.98,6.894,0.0,2014-11,0.3
2014-11-11,West,Technology,Accessories,Mary Zewe,102.13,15.3195,0.0,2014-11,0.15
2014-11-11,West,Office Supplies,Binders,Mary Zewe,2033.584,762.594,0.2,2014-11,0.375
2016-08-22,West,Office Supplies,Art,Pauline Webber,5.76,1.6704,0.0,2016-08,0.29000000000000004
2017-11-16,East,Technology,Copiers,Bill Stewart,899.982,74.9985,0.4,2017-11,0.08333333333333334
2017-11-16,East,Office Supplies,Art,Bill Stewart,86.352,5.397,0.2,2017-11,0.0625
2017-11-16,East,Technology,Accessories,Bill Stewart,139.96,-1.7495,0.2,2017-11,-0.012499999999999999
2014-09-26,East,Office Supplies,Appliances,Dianna Arnett,16.704,1.2528,0.2,2014-09,0.075
2014-09-26,East,Technology,Accessories,Dianna Arnett,3.152,0.4728,0.2,2014-09,0.15
2014-09-26,East,Office Supplies,Paper,Dianna Arnett,32.896,11.1024,0.2,2014-09,0.33749999999999997
2017-06-29,Central,Office Supplies,Appliances,Max Engle,21.392,-54.5496,0.8,2017-06,-2.55
2017-06-29,Central,Furniture,Tables,Max Engle,307.314,-39.5118,0.3,2017-06,-0.12857142857142856
2017-06-29,Central,Furniture,Bookcases,Max Engle,409.9992,-96.4704,0.32,2017-06,-0.23529411764705882
2017-09-23,Central,Office Supplies,Paper,Maya Herman,9.248,3.3524,0.2,2017-09,0.3625
2014-11-23,Central,Office Supplies,Binders,Bobby Trafton,14.67,6.7482,0.0,2014-11,0.45999999999999996
2014-01-13,East,Office Supplies,Paper,Michael Moore,37.408,13.0928,0.2,2014-01,0.35
2014-01-13,East,Office Supplies,Binders,Michael Moore,3.438,-2.5212,0.7,2014-01,-0.7333333333333333
2016-05-31,East,Office Supplies,Binders,Neoma Murray,7.152,2.3244,0.2,2016-05,0.32499999999999996
2016-05-31,East,Technology,Phones,Neoma Murray,179.7,88.053,0.0,2016-05,0.49
2017-02-13,Central,Office Supplies,Appliances,Mark Hamilton,90.64,38.9752,0.0,2017-02,0.43
2014-10-14,East,Technology,Accessories,Toby Carlisle,177.0,30.09,0.0,2014-10,0.17
2014-10-14,East,Office Supplies,Storage,Toby Carlisle,79.45,22.246,0.0,2014-10,0.27999999999999997
2014-10-14,East,Furniture,Chairs,Toby Carlisle,1628.82,260.6112,0.0,2014-10,0.16
2014-11-18,West,Furniture,Furnishings,Maya Herman,137.54,55.016,0.0,2014-11,0.4
2014-11-18,West,Furniture,Tables,Maya Herman,730.2,94.926,0.0,2014-11,0.13
2017-11-12,West,Office Supplies,Paper,Emily Phan,11.56,5.6644,0.0,2017-11,0.48999999999999994
2015-01-28,South,Furniture,Tables,Joseph Holt,4297.644,-1862.3124,0.4,2015-01,-0.4333333333333333
2014-03-07,West,Office Supplies,Art,Craig Molinari,20.65,9.499,0.0,2014-03,0.4600000000000001
2014-03-07,West,Office Supplies,Storage,Craig Molinari,204.9,0.0,0.0,2014-03,0.0
2014-03-07,West,Furniture,Chairs,Craig Molinari,436.704,21.8352,0.2,2014-03,0.05
2014-03-07,West,Furniture,Chairs,Craig Molinari,481.568,54.1764,0.2,2014-03,0.1125
2017-06-08,West,Technology,Accessories,Frank Olsen,89.544,12.3123,0.2,2017-06,0.1375
2017-06-08,West,Office Supplies,Storage,Frank Olsen,35.168,-8.3524,0.2,2017-06,-0.2375
2017-06-08,West,Office Supplies,Binders,Frank Olsen,72.588,-48.392,0.7,2017-06,-0.6666666666666667
2014-11-19,Central,Office Supplies,Storage,Mitch Webber,221.16,57.5016,0.0,2014-11,0.26
2014-11-19,Central,Technology,Phones,Mitch Webber,281.97,78.9516,0.0,2014-11,0.27999999999999997
2016-11-26,West,Furniture,Bookcases,Maribeth Schnelling,3406.664,160.3136,0.15,2016-11,0.047058823529411764
2016-11-26,West,Office Supplies,Art,Maribeth Schnelling,37.17,10.4076,0.0,2016-11,0.27999999999999997
2016-11-26,West,Office Supplies,Appliances,Maribeth Schnelling,64.96,19.488,0.0,2016-11,0.30000000000000004
2016-11-26,West,Furniture,Furnishings,Maribeth Schnelling,595.38,297.69,0.0,2016-11,0.5
2017-01-23,West,Technology,Accessories,Harold Pawlan,95.984,11.998,0.2,2017-01,0.125
2017-01-23,West,Office Supplies,Binders,Harold Pawlan,4.938,-3.6212,0.7,2017-01,-0.7333333333333334
2014-09-22,East,Furniture,Furnishings,Adam Shillingsburg,97.44,35.0784,0.0,2014-09,0.36000000000000004
2014-09-22,East,Office Supplies,Binders,Adam Shillingsburg,3.984,1.3944,0.2,2014-09,0.35000000000000003
2014-09-22,East,Office Supplies,Art,Adam Shillingsburg,13.04,5.7376,0.0,2014-09,0.44
2014-09-22,East,Furniture,Chairs,Adam Shillingsburg,579.528,83.7096,0.1,2014-09,0.14444444444444443
2014-03-26,West,Office Supplies,Labels,Cindy Stewart,18.75,9.0,0.0,2014-03,0.48
2016-06-06,West,Technology,Phones,Maria Etezadi,3023.928,226.7946,0.2,2016-06,0.075
2016-06-06,West,Technology,Accessories,Maria Etezadi,26.96,3.7744,0.0,2016-06,0.13999999999999999
2016-06-06,West,Technology,Phones,Maria Etezadi,477.6,161.19,0.2,2016-06,0.33749999999999997
2017-08-31,West,Office Supplies,Storage,Maxwell Schwartz,193.95,9.6975,0.0,2017-08,0.05
2015-12-07,West,Office Supplies,Paper,Kristen Hastings,12.96,6.2208,0.0,2015-12,0.4799999999999999
2017-11-16,West,Furniture,Furnishings,Lena Creighton,119.94,23.988,0.0,2017-11,0.2
2017-11-16,West,Furniture,Furnishings,Lena Creighton,12.42,4.4712,0.0,2017-11,0.36
2016-04-23,West,Office Supplies,Binders,Art Ferguson,18.088,6.5569,0.2,2016-04,0.3625
2016-04-23,West,Office Supplies,Envelopes,Art Ferguson,71.97,35.985,0.0,2016-04,0.5
2017-04-02,South,Office Supplies,Labels,Amy Hunt,14.94,6.8724,0.0,2017-04,0.46
2015-08-13,South,Office Supplies,Art,Grace Kelly,64.68,8.085,0.2,2015-08,0.125
2017-11-13,West,Technology,Phones,Ken Lonsdale,22.0,1.375,0.2,2017-11,0.0625
2016-12-23,East,Office Supplies,Paper,Frank Merwin,7.968,2.6892,0.2,2016-12,0.3375
2016-12-23,East,Technology,Phones,Frank Merwin,1499.97,-374.9925,0.4,2016-12,-0.25
2014-07-22,Central,Office Supplies,Storage,John Lucas,26.632,1.3316,0.2,2014-07,0.049999999999999996
2016-05-06,West,Furniture,Furnishings,Gene McClure,41.6,14.144,0.0,2016-05,0.33999999999999997
2014-11-28,Central,Office Supplies,Envelopes,Matthew Clasen,64.02,29.4492,0.0,2014-11,0.46
